,user_id,demo_197101,demo_197102,demo_197103,demo_197104,demo_197105,demo_197106,demo_197107,demo_197108
13,13,0.2709179253607241,0.9651474163192724,0.8425062709175646,0.5773435037809194,0.9697819383463143,0.4997313029263989,0.5738517314358337,0.24473810084599867
14,14,0.3175159174052149,0.012846679081883972,0.9662320160260551,0.7157381341607515,0.5930641237587246,0.18379666987292098,0.304533832500243,0.5108097964739146
15,15,0.8459554090681679,0.7980969701606992,0.5161715997457643,0.6236500752134729,0.18497286243885835,0.516962327432756,0.15386763484796873,0.9099523616816318
16,16,0.9999411108222237,0.009699517417479875,0.9800964016076349,0.9825187884388364,0.5349069389111729,0.8042343025380119,0.48102748338985557,0.66301329619467
17,17,0.08817533035495206,0.7516677091168232,0.28787501457695364,0.3351190493806566,0.6793673791118414,0.2582901466182689,0.5272559014387891,0.10711153841970356
18,18,0.6671594576490345,0.4546168415021169,0.3164795964192759,0.13484683845767365,0.5068524840196637,0.14451022474092423,0.970400786154247,0.48193498486803665
19,19,0.9063276351168313,0.8096201877317711,0.2157021243396341,0.7642308253281782,0.3693536759054984,0.3174571890099941,0.7025452725901731,0.3200869429953874
20,20,0.9171019184964434,0.27219329221778454,0.7578724687167239,0.23824823400483397,0.18939361951819556,0.5055079060269771,0.4773608077404995,0.17679788103912808
21,21,0.9129400187168638,0.7765953271773675,0.573747897952006,0.008319163961472698,0.4159915120109863,0.5643454225545428,0.5949075309259423,0.9398087913367429
22,22,0.9962544145984098,0.5474732055071514,0.4370542704370375,0.862121275544146,0.5080410526679591,0.23784972739840593,0.05628455896534801,0.23686071477595705
23,23,0.5546081768784019,0.10548794003901085,0.3547206143065661,0.042416242440197816,0.5888456135322231,0.7333737714550743,0.4785301938038118,0.9797933115013758
24,24,0.060230916919179145,0.7253573690897955,0.8245005733207631,0.43416815699388467,0.008702553501165111,0.6054016722831946,0.792077800258369,0.5564888365123976
25,25,0.9819245888929796,0.16971275545423337,0.9885368426033527,0.39131461556754643,0.6928935860251668,0.24525888587872058,0.12059780876751103,0.35360913947721995
26,26,0.30668484188393663,0.27838087645628573,0.034018636350729214,0.7991018505002622,0.16867521053248946,0.008864079130712521,0.7199960543027564,0.1670991544622933
27,27,0.36117692670915846,0.9759672968317907,0.668576584380705,0.8739699380468187,0.3116992861208838,0.24289731899706546,0.7648332312846567,0.6106111117831065
28,28,0.9362899778971547,0.36432836130548396,0.993228415708846,0.8216364086864238,0.7924206253975229,0.523631256808013,0.42647989775055684,0.662355369651129
29,29,0.5396238431196808,0.33252574954371816,0.3593155755529077,0.9236008972621689,0.9630884009931477,0.6030302454579411,0.3780156849761137,0.6302929414526819
30,30,0.510456690523532,0.007378926435626099,0.49158429604482623,0.18810084222254653,0.9360044910061541,0.14979872186798449,0.16018337298859486,0.7212452512388453
31,31,0.3533351149141276,0.1971194740820279,0.259770622829127,0.24439581246013908,0.3155796707572497,0.46180553533618096,0.9241778023033802,0.7298145129182594
32,32,0.7776401987657267,0.037090484667696044,0.424576235422947,0.5460216291950213,0.8336152904961192,0.10711047562450371,0.106644531540944,0.5088600775865164
33,33,0.623199433928507,0.6191848448703415,0.8537553714992798,0.11948262562246292,0.754801015748366,0.0521810093498809,0.9588057195022153,0.7381174142358162
34,34,0.8578748826743481,0.5291598551703683,0.7708723999858542,0.4691894410811832,0.3322434031826512,0.45666121352590494,0.4277000785553896,0.5863281791060548
35,35,0.18873499725288623,0.8688377999880385,0.21943608701935868,0.6890132714026675,0.9477568719306388,0.340734609890598,0.3455580993246049,0.23400557058681248
36,36,0.729389951189323,0.7269527731995898,0.024786585981408704,0.2842875511644789,0.8016317422232574,0.13330611528871172,0.1984078339844123,0.14332330214008393
37,37,0.7193534334559627,0.4853112350008718,0.5400857159332503,0.7226502473236436,0.3053981340196764,0.5024230513951691,0.6647495779682053,0.3388857996231549
38,38,0.5603120953800809,0.2926286292850918,0.2874275412196927,0.7895290026207498,0.1999882686648251,0.5502440551879675,0.5362861395391954,0.9748261857226569
39,39,0.8586871375883076,0.9219991583277047,0.8526691712656758,0.722171598822161,0.3901055047301224,0.2995824436462079,0.47948611425146614,0.8536404972231229
40,40,0.7967612199438012,0.6783705109182878,0.9134047689638431,0.9617934220707453,0.8186744256132837,0.225156520882013,0.5145875321590309,0.4773112826824435
41,41,0.27672971779300004,0.1835255782979459,0.7944220561796409,0.0885097119857039,0.4190539242435126,0.09796718198016197,0.5821044617735404,0.5164638812614867
42,42,0.8719386586263833,0.20567457836125824,0.35567372345346615,0.5091029405529996,0.6038503854962962,0.3701567063169018,0.6258356388937062,0.9102461595400944
43,43,0.5029518856780592,0.062275220768006956,0.5700557782100332,0.6809072555298493,0.30976282102504027,0.9024689566935429,0.7007962088747591,0.24613123760830735
44,44,0.6898285821126481,0.8515728566194344,0.7255502485057285,0.48785064033344006,0.0368799294824268,0.4221588249469441,0.6858549222281229,0.4137440720878005
45,45,0.21506653159030265,0.7758293986508467,0.5639587471261904,0.12453425038525734,0.8737954235192091,0.3793123885441476,0.3007185273628231,0.9127870332085128
46,46,0.22632168249129125,0.02635137813975219,0.5247556598833633,0.3813392322883775,0.06387347847788305,0.2314860987639763,0.14758165136668144,0.8221615407412872
47,47,0.47011884842585794,0.04501100140326275,0.2301410115051048,0.9076060062660615,0.1322192811966414,0.8558143678950594,0.3675453740516358,0.5255180585785045
48,48,0.9146951094224146,0.5011326722669144,0.007751211571053518,0.726694307623567,0.4774829241859776,0.1679565079694637,0.7114070622684463,0.23529863139930385
49,49,0.20331276069013005,0.45855453636399945,0.8191258046167028,0.02808804134602605,0.1041504524150817,0.27964584468466036,0.8557048312715059,0.8777963188748771
50,50,0.6599743435943326,0.9168974962482347,0.9492800365760775,0.8092133009289182,0.12592894469090832,0.6541114473622717,0.5227765706663735,0.43832856302044043
51,51,0.12944741051871045,0.374672841560599,0.5165360778865614,0.3160653613577771,0.21780840971174098,0.4470273030873301,0.7638086699357183,0.872662122800364
52,52,0.7152275996179124,0.3271863524832388,0.3036658609336954,0.4721961499680797,0.25137566748655915,0.5165306084620789,0.7872624748570038,0.5180943241748358
53,53,0.5388428227553053,0.9309750831170664,0.45645408604464244,0.07452850029357627,0.5748236594595676,0.40571017247259333,0.2555565653731183,0.16250270868008987
54,54,0.3936052001374659,0.8983750006832396,0.16023026483295222,0.4639164033553962,0.8784623602861338,0.5141221393690437,0.5685788034485044,0.41039380163220107
55,55,0.9767479947651241,0.5275128311688485,0.6809679353208308,0.5181512622086617,0.2565437509161881,0.9108300634236728,0.3457537123896056,0.3918968479199567
56,56,0.6665385664993682,0.8321850685377599,0.7203638368489853,0.9544010153609316,0.30213628262800274,0.8151876975666223,0.8083380628558298,0.8627422922282145
57,57,0.32538018250373246,0.06591713097832153,0.7251513783771444,0.36255744163697945,0.13201351877896417,0.7046547270097203,0.11897927069171776,0.09801762741325482
58,58,0.5099837562474172,0.0675122985414397,0.042660156685979334,0.4045505746167206,0.03426415931518012,0.628213537262846,0.6873772912660825,0.8487458514490208
59,59,0.8806841861669307,0.7220707432356884,0.4514198109847489,0.12604242342527583,0.08203522159822951,0.5003219937645598,0.33298425186675285,0.2913397897461354
60,60,0.711641193149357,0.2551860982948445,0.469445338014964,0.8238785617421227,0.5617810614667694,0.24641230820928717,0.8063630198843134,0.24158319515505
61,61,0.3408127559026831,0.450274839383743,0.4468465534852911,0.6555369453219531,0.9688880866087716,0.6732886879304536,0.18563616028302998,0.955634405370357
62,62,0.8015102373760277,0.40731242293823244,0.17142590943001146,0.0661150117166176,0.8794783057071525,0.7108278362505107,0.23095044260182163,0.7146995583825559
63,63,0.6948688363911149,0.03914766675835113,0.8137399176712325,0.9518641065473094,0.38017482930291,0.38666066970138546,0.3140166666289891,0.5914405439300375
64,64,0.23077348236049866,0.05328347211146045,0.3657888782478551,0.27504133143820797,0.3346957248793785,0.7218248933751852,0.45865086197918803,0.514808665471221
65,65,0.9340573980463387,0.9005300916733003,0.040608941614122984,0.8350892819977981,0.29279697644457314,0.7759941623015633,0.7025192527707039,0.7306332420006789
66,66,0.9063175086495032,0.47354426182766174,0.20792578074083057,0.8860694609864542,0.5719424003156999,0.0639158476302133,0.579391165957384,0.07820474237123298
67,67,0.3969824523787304,0.05663784242082914,0.02187498332942006,0.18638649278044672,0.10344266106517308,0.8385131416077249,0.08782389797993218,0.44922268594055403
68,68,0.9373438516525605,0.5543452472727227,0.40338204735937344,0.12597705504638423,0.08597218450980515,0.5805039791705165,0.3869741426819875,0.41251506798088333
69,69,0.17327190070962994,0.6926353538992048,0.6492813991949095,0.04422273372415808,0.19287225352982107,0.42580333146942084,0.29508484287918735,0.24529911851536246
70,70,0.8145358100092499,0.6744470284368771,0.6287084565947417,0.14714426148502424,0.901119301795899,0.10004046449492143,0.6835036030613043,0.5889195360789311
71,71,0.9801196762861043,0.4327700509948186,0.2748631755154569,0.16314306523312283,0.3251980402115292,0.5443278691540829,0.8825283170326568,0.018827725334616408
72,72,0.38793321979760087,0.22560675944639164,0.09471943845886421,0.1056831930032045,0.6706370013371767,0.42287336155846855,0.8478969579314236,0.36210895252828956
73,73,0.579100604340513,0.08322424470385814,0.45225507081745564,0.09344074427138827,0.4580004273360566,0.8923189929084218,0.6445616878037688,0.45205414643419173
74,74,0.406754433738743,0.6462456689447951,0.5650134023849349,0.10170524073817733,0.40933075701858135,0.09897691479656767,0.32407511422644364,0.6048001460167565
75,75,0.3315954012342701,0.5838745594711854,0.4180793642961502,0.40551467364634286,0.19151253284664116,0.22251253810695104,0.12147005309919656,0.5986124774574889
76,76,0.28628373209891533,0.8496978093804636,0.763460979942453,0.7308128298387819,0.40647691443396494,0.9182914253266751,0.9503134141984111,0.09383105874114583
77,77,0.05655401639874791,0.24969249920047454,0.9133406040426608,0.45296821083326244,0.9888971645374823,0.9892199326773029,0.24392456733186962,0.50318448776237
78,78,0.8839072285670173,0.7201970970844379,0.6211835415987605,0.3404445112830462,0.6033074715667797,0.2214708990800136,0.6868147575771427,0.5454676499522672
79,79,0.19270751543615072,0.08554248578142754,0.3124890534761703,0.6788419820039264,0.35434571708185847,0.3785619956556351,0.7006671796047877,0.08737971689771518
80,80,0.0650427003988705,0.36531063635902217,0.40104036718256664,0.3463014192729922,0.34830053405371664,0.19532560490059625,0.8427246626610124,0.36096727552769525
81,81,0.47237427661744424,0.49342929744655095,0.39427513363831435,0.9615213355542898,0.2754066401391908,0.39559349495452256,0.3883722973582052,0.058170502738451146
82,82,0.908153018430141,0.8033581228182064,0.8861772453691232,0.7217238422185247,0.9406047604230487,0.706158290476351,0.0007650853629429522,0.8244123072873879
83,83,0.9947681414722906,0.7972988163627505,0.811476588802066,0.41272780985603963,0.9167416117128129,0.017105864438085816,0.2430769188697116,0.5770222887613073
84,84,0.2680145015925198,0.16553814903084574,0.09061634167371924,0.3148893443064086,0.513621758048998,0.3194868582726166,0.6640648059461058,0.21423688094536142
85,85,0.5873195010603087,0.36398333948644934,0.7870378999313319,0.2475479325490142,0.8861703396324903,0.04964932304158254,0.6770987491409268,0.6301959594933144
86,86,0.009089725700478057,0.60723241374986,0.8022390845483192,0.43038934225943815,0.930586274785658,0.2656283299106502,0.670769601840764,0.5763579727261872
87,87,0.9425380339477532,0.8003138315778675,0.8151905721251019,0.9711952911997135,0.930324989115205,0.9323170661523881,0.8451402745285318,0.13224036567557362
88,88,0.6105436902909176,0.16660918891811383,0.3351050610296815,0.26596849138318546,0.293761986265327,0.4934760869370074,0.6445647148821868,0.5301680298509405
89,89,0.3711439850379824,0.05300517275786043,0.5097249254458549,0.6451313728060128,0.9658063339671547,0.41492020115147965,0.8821354011091153,0.9800414770021736
90,90,0.8124774204766433,0.6457452025113916,0.7249896064799016,0.06633202011404582,0.3694401089405175,0.9062306529462154,0.5295680322641378,0.10778756970145364
91,91,0.07937449335029734,0.45485058654849875,0.00971684970112252,0.8173798502866031,0.088083560087028,0.08011908364544595,0.08640511267564588,0.9123825027870452
92,92,0.9373772947983774,0.11231346668822972,0.18237953305517407,0.2794731835341969,0.6409640511880921,0.7874314853314252,0.033106484359795574,0.8236054773065147
93,93,0.8760053400587894,0.8102804689272175,0.5341362835158086,0.7189844419792801,0.42100331366895893,0.8298366529001058,0.757114494491885,0.6974696434256049
94,94,0.9951315206738046,0.11165145985298452,0.81954637867033,0.038917225831236135,0.529893147059167,0.2425541476158274,0.7254146201388464,0.3015875654103274
95,95,0.6313975567635278,0.5988855262314507,0.9122689647326974,0.6019493875949652,0.6727732694331302,0.8062668992447338,0.6205772999168049,0.22514053639215925
96,96,0.7062288357030984,0.8710008939020912,0.6628475204872529,0.4109955679348256,0.37338552321164653,0.7881550557132265,0.7584380851972541,0.08568833291693434
97,97,0.5298166941550254,0.06741140173686522,0.37056279335122244,0.836363592417392,0.9063396143453086,0.23946394946217286,0.6465809902375426,0.9962607592201851
98,98,0.5641482437256795,0.17374670114110635,0.6543951454030323,0.8960180431130237,0.3541597498864083,0.7915998973748013,0.21880685359729823,0.23576561489276815
99,99,0.5244786452322605,0.8529020291524041,0.8738722760799521,0.7423311079744456,0.43969971883978065,0.8199250627409701,0.20647175291418773,0.83546092396654
100,100,0.9180166085751009,0.7331293770802796,0.006540770757789693,0.5588639823297114,0.5857622761127479,0.9577282196285,0.9678246773844091,0.3731839728101928
101,101,0.28925141862196746,0.4029938306134161,0.01089961689301866,0.39191439969777764,0.8578200704887217,0.4306120567503302,0.3386075225363929,0.7789926991069299
102,102,0.8679439422811379,0.7521064633123213,0.41140688533674163,0.38307102101993107,0.9598050745956768,0.3702246846320749,0.8751453223979166,0.6864135607399033
103,103,0.27826813299575914,0.02944142015229223,0.5213819453478342,0.8329289887433647,0.5169994407927789,0.9440205773491236,0.647485680753824,0.48774710458860415
104,104,0.4381534720893038,0.29467397496339065,0.6500849067825333,0.016107995627764105,0.10525147643162647,0.12258858635332781,0.1373243636920486,0.03617127106754914
105,105,0.05482946729188398,0.2640740658026558,0.9900506573359493,0.5596282438959941,0.7778524111165638,0.14209266173830604,0.2576948480472774,0.7177846896308254
106,106,0.42875301376945907,0.23413028507823452,0.0015093035262441212,0.20865153633686173,0.9290836204586603,0.5245774000203891,0.4934072524054467,0.521419918371522
107,107,0.653312526235514,0.898051907392664,0.550028046780261,0.668684324280827,0.41345894206502964,0.4344197679763505,0.012692625896677079,0.1686648366624729
108,108,0.10554656928756112,0.9574103932032635,0.0380633963606003,0.41072774575583837,0.940243631097938,0.8950602730286039,0.057116780310517035,0.6272444634645665
109,109,0.11748124548885908,0.4124148228702038,0.3665456090351594,0.3640407862600482,0.5043406007725633,0.8130656629936092,0.5973305570991055,0.9385895112950862
110,110,0.010878923579885957,0.555860115629594,0.4791014857093504,0.5520501298023485,0.6926477875187382,0.7060532841583906,0.5333585400669502,0.26975350055196456
111,111,0.37633399105278353,0.12876747171832625,0.8040505004521444,0.25445796892214845,0.05166941200035524,0.9940544857062413,0.23374565512181045,0.694624484215442
112,112,0.9777646965072679,0.24395126059369654,0.0013085412853923728,0.3297710374758336,0.9334195779219218,0.14197082618917,0.7717609269172105,0.18731699949745084
113,113,0.9302151022267465,0.5895125080366718,0.48360624687601617,0.9945055764849496,0.22257624331064085,0.2780619549426544,0.2344768635381902,0.31621808508439475
114,114,0.4786983599826903,0.03992081576268247,0.46036757245864535,0.7111428044424349,0.7629237815680443,0.518803172276105,0.4197394151697166,0.5552015689435746
115,115,0.8734776418258187,0.989856860130826,0.09383860213233153,0.7052860533136628,0.5221194090959381,0.3875439631163634,0.8834007510396837,0.8184017724508473
116,116,0.6810011964880562,0.14247405760982812,0.9448773269932759,0.1765291876894155,0.09128771692304793,0.2446493197151497,0.33654845111232945,0.6869632787797143
117,117,0.19789663391334533,0.0939090704259431,0.4477324891661739,0.24858728491821758,0.045221314406254653,0.6222810838584185,0.03764323460819352,0.542370030519741
118,118,0.18575043271428104,0.6401696442851323,0.20584490628233154,0.4017151505453982,0.7735526583759832,0.9146795982448658,0.24412710125283898,0.5846820189069218
119,119,0.06077988397846723,0.5111589460725803,0.2874263565430958,0.35036456841582353,0.06774039048160796,0.7019619812355048,0.5306441013137778,0.2241423353139087
120,120,0.3206399975140224,0.5341865091107196,0.6879346992001877,0.30519081346104737,0.5166172346831301,0.7953409940312127,0.4847880606162972,0.07480039049001652
121,121,0.7136493406414564,0.8398481635546282,0.20185042511385587,0.3409736233147166,0.25691787954718737,0.05409501435804398,0.42104775139754924,0.8295638072077732
122,122,0.130312027791879,0.3360302102483461,0.21299103393013674,0.7767908069049339,0.14879881143672757,0.7263476868285335,0.793024522594164,0.8867273680823028
123,123,0.27761843234991135,0.0431688195037766,0.28422746416994504,0.48418330113628727,0.7803939806805973,0.9626002166440213,0.1395920737380787,0.4352617731745946
124,124,0.8997234504616475,0.6030082523002549,0.41834016411176367,0.5484618657928727,0.15115782523347476,0.3676817633684133,0.25170566718157694,0.06298852013228629
125,125,0.4701656384305788,0.5531236020086046,0.4071201222895928,0.2773696915905802,0.14745054959491088,0.9784183872035922,0.20323467936344852,0.7677652386810514
126,126,0.29732707284344084,0.9266375626403638,0.6086716670141282,0.6100081862116762,0.5493865480053549,0.8393848411036715,0.31400412721993487,0.9057514966861069
127,127,0.3759809063394549,0.35942394329828076,0.7473246952872866,0.6666121647503673,0.6414072382123671,0.8532113539001552,0.4566019900336954,0.3153215748599886
128,128,0.8622368761714655,0.7160111822145434,0.5128634895513225,0.14064930179246937,0.5969395100402717,0.0987385045160123,0.6470854932205566,0.8335935714070251
129,129,0.48951093304055304,0.6900371024332983,0.10584510094931032,0.26473117580156447,0.6810212367596775,0.4150803879434998,0.041748532268269245,0.3719212524689145
130,130,0.48755992134846926,0.10894021601526793,0.5696576743957498,0.06884701435166773,0.4508489083862649,0.009921778800249248,0.5785311416660929,0.4007970991802565
131,131,0.5555414338568732,0.6905715236899621,0.7384846022303843,0.5816272882211738,0.5165387698748051,0.18231414749691088,0.5063502397843929,0.5504890166804935
132,132,0.5099189224362889,0.9087656607048272,0.09447454750750917,0.7405008216215013,0.8881737975320011,0.3890989191646078,0.13875655893538352,0.3029289838285325
133,133,0.010006022299878792,0.9953473778744638,0.07038054303235386,0.9583279291230119,0.8119632847680381,0.386161971854573,0.6473530077397319,0.4295370895039978
134,134,0.9231108680584349,0.19714022389561647,0.22862907301541058,0.28073108137029723,0.6065294241559708,0.6484315237541397,0.16719488169436691,0.37129779728233636
135,135,0.4024995693323882,0.13922310591313358,0.05745385054939478,0.09656197511042264,0.19618839651837405,0.6408438640887804,0.5936963366987218,0.6163835060646827
136,136,0.02311181751599023,0.37891553309869486,0.6041271454559696,0.7975302296800337,0.32389627940851407,0.7113471647042258,0.9180680871719346,0.2626712609433616
137,137,0.46460256966908087,0.5123717579742008,0.6145809171841005,0.5815862902876869,0.9698756277127476,0.5945730230819195,0.401208429589905,0.4446686683119099
138,138,0.3639634857198075,0.6018200752896274,0.24178412289826234,0.6390063201080465,0.7173648539009918,0.5747490083597995,0.9621148322815941,0.4462210978665725
139,139,0.330941882035814,0.9349523950370475,0.2014323493344805,0.8758336477151925,0.6863699089488444,0.051834717313710255,0.3146189976558039,0.43073508037811437
140,140,0.9230103157425101,0.9469709264404681,0.9066235220925244,0.4540826649515384,0.2684219442010002,0.20665677087191003,0.3374012244156691,0.7923828106624001
141,141,0.8527570886086743,0.915843223783844,0.9611604598454756,0.8075639634321268,0.5722258515094694,0.5057455661696397,0.7548746353472664,0.7352383455616958
142,142,0.14204815873856613,0.8560458694794327,0.699216568547386,0.5156865202199471,0.672402155583326,0.6723355065289325,0.5461569545847587,0.0027493817533322806
143,143,0.7909937469678168,0.7021940060793349,0.31970166332589756,0.05107442145413765,0.4730132155335036,0.285394731587705,0.5851930472770852,0.5568472396240378
144,144,0.7330302565123964,0.7283822888689965,0.5365054381412049,0.5205163686938873,0.13288524734536467,0.9573326662422882,0.030721838142010238,0.4039146038003598
145,145,0.5568654193162909,0.9702836094150176,0.7776742592309506,0.6238100942017646,0.22190295867041987,0.5165533766167443,0.10000318731772273,0.25609434560760835
146,146,0.4991308786163978,0.6768853586261842,0.1321173983402939,0.25920830818794227,0.8939243368430267,0.36530978276746817,0.6956541828036472,0.277556968672225
147,147,0.924150174863355,0.9602127687652703,0.5522351616555737,0.25630125334770615,0.7062998980786895,0.14289074603889063,0.2836717625681604,0.023349768238508317
148,148,0.37404440690871243,0.465698060664838,0.5551101544446075,0.402817030676494,0.9572943411117628,0.4038417967032045,0.06656225340566246,0.5940406131039935
149,149,0.37233528694618356,0.05297390552002612,0.9726184777535688,0.35861508310301393,0.5063923075212236,0.21465631755285808,0.4961803574766086,0.10437937787142282
150,150,0.09614314645291966,0.8599493798956925,0.7729014953410238,0.3925033545492467,0.2621729204157077,0.24629017557896604,0.018260522757171382,0.48805598545443907
151,151,0.8299248584191986,0.2090091642413937,0.3971300099455033,0.2786854496649662,0.7369085801956402,0.08980658667746877,0.15569746450171507,0.5055538676422897
152,152,0.17343900789106115,0.3093243146402408,0.8294109865859484,0.31283783612008365,0.6167621514033647,0.4834363305238297,0.44405402435032604,0.8727692979038028
153,153,0.5452102996035935,0.03664732140864635,0.7572572557094105,0.1678467437958624,0.1919083626580449,0.8790526160337874,0.8481743021345215,0.4535749520735952
154,154,0.6314914346250577,0.40940346378536885,0.8410112258493604,0.251244790955342,0.04946510298492501,0.635172783399632,0.9519666816217164,0.893137686257036
155,155,0.32804492678275055,0.5216050615550136,0.9156300755715133,0.6575086299463136,0.06584045993409904,0.43842352929531103,0.34279660957687375,0.7182167166425291
156,156,0.6725500226928964,0.2770720700885534,0.547748987292971,0.1414552678309996,0.726176395861095,0.6282427782757901,0.5121314495240009,0.8556155191187872
157,157,0.8744133563154943,0.05165593390957146,0.8704799997840443,0.05276608281244399,0.7872155870575946,0.004090468172617379,0.46917648883953256,0.04157610321415928
158,158,0.9609429476343782,0.8483467992799668,0.8139963850434813,0.25096074696608406,0.9205293951341882,0.948834694138189,0.9010094217033124,0.4635500272893657
159,159,0.3241050438046078,0.06142312274492967,0.7491873155245444,0.2712784739605677,0.14073384999904104,0.9855557482878415,0.7309149304976805,0.14045555654007613
160,160,0.9173191216814068,0.6294220757971324,0.8374350983848909,0.18781528594098462,0.5980034092172937,0.6501558308218435,0.15631678756959588,0.4670838598346134
161,161,0.7413758577313353,0.9378347584134822,0.562510904181284,0.17775250387058206,0.7373229478024595,0.30541504378253526,0.10377351096454723,0.24683253605954858
162,162,0.6008372952816484,0.11199694789060755,0.9648409801745865,0.974297583834306,0.3256262454380354,0.25820097741015713,0.5283361041386647,0.7860263759316655
163,163,0.9068903500616264,0.13737543050697698,0.24548733515118015,0.2464811169627542,0.7288518100673369,0.18756499821866868,0.6494132794832336,0.5841460562876135
164,164,0.7196919487884481,0.7619463675883005,0.37819086930992507,0.2584756669427327,0.9068166003702096,0.4745396899909745,0.9040915497642757,0.1131518639310064
165,165,0.9438906381002627,0.8823373188422675,0.2620607358154682,0.1639591477962279,0.2280076796041669,0.051672435530081384,0.10182261832259543,0.011844415295733435
166,166,0.8200197808305976,0.565059339186036,0.7908376468414697,0.26646967271174593,0.5879749194418639,0.44135816772667,0.2988137823347591,0.3714877706497324
167,167,0.7786570885367958,0.428645720678964,0.5757149373040956,0.5499414521959439,0.9845251728902076,0.4829781575643266,0.5576412382467125,0.5659962798033756
168,168,0.1805765119852435,0.3296998294853971,0.6146331069113595,0.6902418892492463,0.8240171244429201,0.9651211233957663,0.35002048944278075,0.08045374083501788
169,169,0.09933782194472995,0.23287345916688318,0.13514860420489383,0.9400139906233685,0.332957605380216,0.9373047236987516,0.22799930027226567,0.07162158192909018
170,170,0.9821750501593123,0.7273111702189325,0.31840523352205297,0.06280166369692719,0.6962270732511271,0.161742326997243,0.07849621999422285,0.6487515051455878
171,171,0.774360859693214,0.03236279124231689,0.6648189939888088,0.9231600540251863,0.02793726272603414,0.6372885655398665,0.7623416659358963,0.9478504118527843
172,172,0.4970659509989377,0.7718585428444205,0.4060849787142934,0.34558706901775427,0.9069907642234544,0.641501313923376,0.8258182006200062,0.29310350675809893
173,173,0.5147579119802652,0.21931523639908346,0.2743023504828157,0.06653832792357495,0.08385798600208938,0.649582767628926,0.32985951213869413,0.3712635670391051
174,174,0.8641643959706385,0.472974114802055,0.16153188095528748,0.7693099297204019,0.5320310198199676,0.9200186639734165,0.7511494504611921,0.518112886186946
175,175,0.4766171545490868,0.5458491662835211,0.9227077414738675,0.04894374236890342,0.5831020163849667,0.9789893191071276,0.0005810605045828421,0.6873978475697927
176,176,0.20096151495272951,0.49466933709796634,0.1169704802885333,0.3072522024294293,0.16550816076124875,0.08029282441105334,0.8386435933127764,0.8965147126142082
177,177,0.705206847237671,0.4323548156514915,0.3817423732010373,0.03899494153610794,0.7164074048461465,0.684611039031285,0.5823438073317844,0.7799775914038113
178,178,0.7380119147118224,0.244892045577213,0.42184529542690397,0.5643797706050345,0.10180921813160781,0.7379582389303767,0.441773276576911,0.8866314194227554
179,179,0.353449506749563,0.4448113838419203,0.3609472282784294,0.9812649172461392,0.28269148810654,0.9808210987189571,0.7530814452032638,0.6199541349359756
180,180,0.7018101102400235,0.9755429760448744,0.29623947801674855,0.2627525237817153,0.9852730652162816,0.8391046023959167,0.9203529768822,0.41633422074679605
181,181,0.380389366403836,0.8102957140683587,0.9246226717099617,0.46106800323721053,0.4968565939518875,0.7504075286906885,0.5106225232852043,0.07986050781194265
182,182,0.46674827579893796,0.03227139961314607,0.5662269186188135,0.5852695336441184,0.0190273029761584,0.3278364613403647,0.33402876802450576,0.21158778612657958
183,183,0.3376126754107458,0.468892709726642,0.7040276268718854,0.28762064814496247,0.14311319856880267,0.317577064979896,0.4552652240764832,0.5620232470550042
